CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;REALIZADA;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;TIPO_HOGAR;MATERIAL_TECHUMBRE;DENSIDAD_HOGAR
TQRMNOSXVHJKKSCDEHPJB00865804;2024;3;1;1;40;S;29;591;2;;6;1;;2;1;1;1;;1;1;1;1;2;2;2;6;3;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;2;3;3200000;10;10;10;10;;10;640000;8;8;9;8;;9;751;2;0;96;0;0;0;Extendido;Material durable;Alto
TQRMNOSXYHJKKSCDEHPJB00865805;2024;3;1;1;40;S;29;563;2;;5;1;;9;1;1;1;;1;1;1;1;2;2;2;5;4;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;3000000;10;10;10;10;;10;600000;8;8;9;8;;9;809;1;0;96;0;0;0;Extendido;Material durable;Alto
TQRMNOSVPHKOKOCDEOHCH00871327;2024;3;1;1;44;N;91;102;2;;1;1;;2;1;1;1;;1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;0;2;1603000;8;9;7;;9;8;801500;9;9;8;;9;9;89;2;1;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOUVQHMOKRCDEOHCH00813287;2024;3;1;1;44;N;91;125;1;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;1400000;8;8;7;;8;8;350000;5;6;4;;6;4;132;2;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOQRYHKNKQCDEOHCH00871328;2024;3;1;1;44;N;91;101;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;205000;1;1;1;;1;1;102500;1;1;1;;1;1;111;1;0;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOQXRHJMMMCDEGGFB00865838;2024;3;1;1;42;S;10;561;1;;4;1;;1;2;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;2;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;1200000;7;7;7;7;;7;300000;5;5;5;4;;5;967;2;3;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOPXYHKMLSCDEGGFB00871329;2024;3;1;1;42;S;10;522;1;;3;1;;1;2;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;0;5;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;98;0;0;0;Extendido;Material durable;Alto
TQRMNOTTWHKLKMCDEGGFB00871330;2024;3;1;1;42;S;10;232;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;1;1;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1400000;8;8;8;7;;8;350000;5;6;6;5;;6;451;2;0;1;0;0;0;Nuclear;Material durable;Alto
TQRMNORPTHLOLMCDEFMDB00804100;2024;3;1;1;43;N;6;207;2;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;600000;3;4;3;;4;3;150000;2;2;2;;2;2;213;1;2;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOPWYHKMKRCDEFMDB00871331;2024;3;1;1;43;N;6;151;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;3;0;3;2345000;9;10;10;;10;10;781666,67;9;9;9;;9;9;287;3;0;97;0;0;0;Nuclear;Material durable;Alto
TQSMNORQQHKMKSCDEFMDB00871332;2024;3;1;1;43;N;6;232;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;2;2;1120000;7;7;7;;7;7;280000;4;4;4;;5;4;310;2;0;1;0;0;0;Nuclear;Material durable;Alto
TQRMNORUYHKMKNCDEFMDB00871333;2024;3;1;1;43;N;6;236;1;;4;1;;4;1;1;1;;1;1;1;3;2;2;2;4;3;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;3;4;0;0;Nuclear;Material durable;Alto
TQRMNOVRXHKOLMCDEHLEH00871334;2024;3;1;1;40;N;25;106;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;2;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;200000;1;1;1;;1;1;200000;3;3;4;;3;5;115;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNORPRHKMKNCDEHLEH00871335;2024;3;1;1;40;N;25;56;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;2950000;10;10;10;;10;10;491666,67;7;7;9;;8;10;91;1;0;98;0;0;0;Extendido;Material durable;Alto
TQRMNOSPRHLLKPCDEGGFB00804648;2024;3;1;1;42;S;10;740;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;1;2;2;2;2;2;0;2;200000;1;1;1;1;;1;100000;1;1;1;1;;1;705;2;3;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOPTYHKMLPCDEGKDB00871336;2024;3;1;1;43;N;14;110;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;2;2;1;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;4;0;4;1370000;7;8;8;;8;9;342500;5;6;5;;6;6;209;2;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOPSRHKNKOCDEGKDB00871337;2024;3;1;1;43;N;14;104;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;4;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;540000;3;3;3;;3;4;108000;1;1;1;;1;1;76;1;0;98;0;0;0;Extendido;Material durable;Alto
TQRMNOSVUHKNKQCDEGKDB00871338;2024;3;1;1;43;N;14;91;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;0;2;350000;2;2;2;;2;2;175000;2;2;2;;3;4;129;1;2;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOQWTHKNLSCDEIIAD00871339;2024;3;1;1;1;S;32;1079;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;1;1;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1490000;8;;7;8;;6;745000;9;;8;8;;6;1920;2;1;98;0;0;0;Nuclear;Material durable;Medio
TQRMNORPUHKNLTCDEIIAD00871340;2024;3;1;1;1;S;32;1196;2;;5;1;;9;1;1;1;;1;1;1;1;2;2;2;5;4;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;5;0;5;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;2;0;0;0;Extendido;Material durable;Alto
TQRMNORPXHKNLTCDEIIAD00871341;2024;3;1;1;1;S;32;1050;2;;5;1;;9;1;1;1;;1;1;1;1;2;2;2;5;3;1;1;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;1;2;2;2;2;2;3;0;3;1300000;7;;7;7;;5;433333,33;6;;6;6;;3;2213;1;0;2;3;0;0;Nuclear;Material durable;Alto
TQRMNOTYRHKNLTCDEIIAD00871342;2024;3;1;1;1;S;32;1363;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;2;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOPTTHJMRLCDEIJAH00866218;2024;3;1;1;1;S;33;657;1;;5;1;;4;1;2;1;;1;1;1;3;2;2;2;5;2;1;1;2;2;2;0;0;0;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;1400000;8;;7;8;;8;466666,67;7;;6;7;;7;1609;1;2;98;0;0;0;Nuclear;Material durable;Medio
TQRMNORRYHMNQUCDEIJAH00812209;2024;3;2;1;1;S;33;1138;1;;2;1;;4;1;1;2;;1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;0;1;600000;3;;3;3;;3;600000;8;;8;8;;8;1263;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOSVSHLNQTCDEIJAH00807288;2024;3;1;1;1;S;33;1989;1;;3;2;;2;1;1;2;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOQYYHMKRLCDEIJAH00812498;2024;3;1;1;1;S;33;916;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;3;1;2;470000;2;;2;2;;2;156666,67;2;;2;2;;2;918;1;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNORUUHMNROCDEIJAH00871343;2024;3;1;1;1;S;33;1048;1;;1;2;;2;1;2;2;;1;1;2;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;1;0;1;220000;1;;1;1;;1;220000;3;;3;3;;3;1301;1;0;98;0;0;0;Unipersonal;Material durable;Bajo
TQRMNOPUUHKMQOCDEIJAH00871344;2024;3;1;1;1;S;33;2029;1;;3;2;;4;2;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;2;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;3;0;3;307000;1;;1;1;;1;102333,33;1;;1;1;;1;3736;2;0;1;2;0;0;Nuclear;Material durable;Alto
TQRMNOQPVHJNRPCDEIJAH00866231;2024;3;1;1;1;S;33;1928;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;1;0;0;0;Nuclear;Material durable;Medio
TQRMNORQVHLNRMCDEIJAH00807289;2024;3;1;1;1;S;33;2636;1;;3;1;;3;1;1;1;;1;1;1;1;1;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;280000;1;;1;1;;1;70000;1;;1;1;;1;5771;2;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOVWWHMORQCDEIJAH00871345;2024;3;1;1;1;S;33;2954;1;;4;1;;1;1;2;2;;1;1;2;3;1;2;2;4;4;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;7;2;5;0;12;;12;12;;12;0;12;;12;12;;12;0;5;0;2;0;0;0;Extendido;Material durable;Alto
TQRMNOVWYHMORQCDEIJAH00871346;2024;3;1;1;1;S;33;2921;1;;1;2;;3;2;1;2;;1;1;2;3;1;1;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;3;1;2;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;1;0;0;0;Nuclear;Material durable;Alto
TQRMNOQXRHKMLNCDEHGHJ00871347;2024;3;1;1;44;N;20;82;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOQPYHJNLMCDEHGHJ00866117;2024;3;1;1;44;N;20;127;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;1;0;1;600000;3;4;3;;4;3;600000;8;8;7;;9;7;177;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOSRPHMLLLCDEIOAH00813113;2024;3;1;1;43;N;38;93;2;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;2;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2;2;2;0;2;850000;5;6;5;;6;6;425000;6;7;6;;7;7;138;2;0;1;0;0;0;Nuclear;Material durable;Medio
TQRMNOQSVHMMKUCDEHIBB00810793;2024;3;1;1;40;N;22;100;1;;4;1;;2;1;1;1;;1;1;2;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;4;2;2;729000;4;5;5;;5;5;182250;2;3;3;;3;4;112;3;0;1;0;0;0;Nuclear;Material durable;Alto
TQRMNOUTSHKNLQCDEHIBB00871348;2024;3;1;1;40;N;22;163;1;;1;2;;4;1;1;1;;1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;4;2;680000;4;4;5;;5;5;113333,33;1;1;2;;1;2;161;2;0;98;0;0;0;Extendido;Material durable;Alto
TQRMNOSSWHJOLQCDEHIBB00866539;2024;3;1;1;40;N;22;220;1;;4;1;;1;1;1;1;;1;1;1;2;2;2;2;4;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;600000;3;4;4;;4;4;600000;8;8;9;;8;9;226;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOPQPHJOLMCDEFMDB00865777;2024;3;1;1;43;N;6;189;1;;2;1;;2;2;1;1;;1;1;1;1;2;2;2;2;2;2;0;2;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;4;2;2;1522000;8;9;8;;9;8;380500;6;6;5;;7;6;212;1;2;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOSUUHKMKUCDEHJGH00871349;2024;3;1;1;40;S;23;195;1;;4;1;;3;1;1;1;;1;1;1;1;2;1;2;4;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;950000;6;6;7;6;;6;475000;7;7;8;7;;8;199;2;0;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOPVQHKOKQCDEGNFJ00871350;2024;3;1;1;44;N;17;217;1;;2;1;;4;2;2;1;;1;1;2;1;2;2;2;2;1;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOQYWHJLKTCDEGNFJ00866086;2024;3;1;1;44;N;17;387;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;4;2;2;1550000;8;9;7;;9;7;387500;6;6;5;;7;5;585;1;0;2;0;0;0;Nuclear;Material durable;Alto
TQRMNOQYTHMMLOCDEGNFJ00810353;2024;3;1;1;44;N;17;169;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;170000;1;1;1;;1;1;170000;2;2;2;;3;2;227;96;0;1;0;0;0;Unipersonal;Material durable;Medio
TQRMNORTQHJOLOCDEGNFJ00865821;2024;3;1;1;44;N;17;189;1;;3;1;;4;1;1;1;;1;1;1;1;2;1;2;5;2;1;1;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;220000;1;1;1;;1;1;110000;1;1;1;;1;1;468;2;0;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOSQSHJOLOCDEGNFJ00865823;2024;3;1;1;44;N;17;383;1;;2;1;;1;1;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;1200000;7;7;6;;8;6;1200000;10;10;10;;10;9;463;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOYQUHKOLOCDEGNFJ00871351;2024;3;1;1;44;N;17;486;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;160000;1;1;1;;1;1;80000;1;1;1;;1;1;774;1;0;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOQYSHJLKOCDEOJAH00866073;2024;3;1;1;44;N;93;159;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2100000;9;10;9;;10;10;1050000;10;10;9;;10;10;253;1;2;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOSPUHKMKOCDEOJAH00871352;2024;3;1;1;44;N;93;151;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOQSQHJMKSCDEGNFJ00871353;2024;3;1;1;44;N;17;189;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;0;2;750000;4;5;3;;5;3;375000;6;6;5;;6;4;242;2;0;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOUQQHLOLMCDEGNFJ00805353;2024;3;1;1;44;N;17;185;2;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;900000;5;6;4;;6;4;900000;9;10;9;;10;8;314;1;0;97;0;0;0;Unipersonal;Material durable;Medio
TQRMNOPRQHJNKQCDEOJAH00865832;2024;3;1;1;44;N;93;67;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1550000;8;9;7;;9;9;516666,67;7;8;6;;8;7;97;1;0;2;0;0;0;Nuclear;Material durable;Alto
TQRMNOQTXHJMKUCDEHJGH00865841;2024;3;1;1;40;S;23;460;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;1;0;1;100000;1;1;1;1;;1;100000;1;1;1;1;;1;479;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOTRQHMNMLCDEIIAD00812047;2024;3;1;1;1;S;32;1534;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;4;1;1;1;1;1;2;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1510000;8;;8;8;;6;755000;9;;8;9;;6;3156;2;0;98;0;0;0;Nuclear;Material durable;Medio
TQRMNORYTHJMLPCDEIIAD00871354;2024;3;1;1;1;S;32;1217;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;4;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;950000;6;;5;5;;4;950000;9;;9;9;;7;1453;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOPVQHJOLRCDEIIAD00866249;2024;3;1;1;1;S;32;1788;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;1;1;1;1;2;2;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOTTSHJLLUCDEIIAD00866250;2024;3;1;1;1;S;32;3679;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;2;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOQUPHLMMNCDEIIAD00806929;2024;3;1;1;1;S;32;1330;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;0;12;;12;12;;12;0;12;;12;12;;12;0;1;2;3;0;0;0;Nuclear;Material durable;Alto
TQRMNORXQHLKMOCDEIIAD00806937;2024;3;1;1;1;S;32;1000;1;;2;1;;1;2;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;2;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOSQYHMMLQCDEHMHF00811200;2024;3;1;1;42;N;26;219;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;5;1;4;630000;4;4;4;;4;4;126000;1;2;2;;2;1;256;1;0;98;0;0;0;Extendido;Material durable;Alto
TQRMNOQRSHLMKNCDEHGHJ00805690;2024;3;1;1;44;N;20;159;2;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNORPVHJNKMCDEHGHJ00866694;2024;3;1;1;44;N;20;86;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;2370000;9;10;9;;10;9;592500;8;8;7;;8;7;120;2;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOUQSHMOKMCDEHPJB00811470;2024;3;1;1;40;S;29;545;1;;4;2;;4;2;1;1;;1;1;1;3;2;2;2;4;4;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;0;5;640000;4;4;4;3;;4;128000;1;2;2;1;;2;625;2;0;3;0;0;0;Extendido;Material durable;Alto
TQRMNOPUUHKOQQCDEIJAH00871355;2024;3;1;1;1;S;33;2567;1;;2;2;;4;2;2;1;;1;1;2;2;2;2;2;2;1;2;0;2;2;2;0;0;0;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;100000;1;;1;1;;1;100000;1;;1;1;;1;4101;1;0;98;0;0;0;Unipersonal;Material durable;Bajo
TQRMNORWQHKNQSCDEIJAH00871356;2024;3;1;1;1;S;33;3628;2;;1;1;;4;1;1;1;;1;1;2;3;2;2;2;1;1;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;830000;5;;5;5;;5;207500;3;;3;3;;3;5378;1;2;98;0;0;0;Nuclear;Material durable;Alto
