CODUSU,ANO4,TRIMESTRE,NRO_HOGAR,REALIZADA,REGION,MAS_500,AGLOMERADO,PONDERA,IV1,IV1_ESP,IV2,IV3,IV3_ESP,IV4,IV5,IV6,IV7,IV7_ESP,IV8,IV9,IV10,IV11,IV12_1,IV12_2,IV12_3,II1,II2,II3,II3_1,II4_1,II4_2,II4_3,II5,II5_1,II6,II6_1,II7,II7_ESP,II8,II8_ESP,II9,V1,V2,V21,V22,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19_A,V19_B,IX_TOT,IX_MEN10,IX_MAYEQ10,ITF,DECIFR,IDECIFR,RDECIFR,GDECIFR,PDECIFR,ADECIFR,IPCF,DECCFR,IDECCFR,RDECCFR,GDECCFR,PDECCFR,ADECCFR,PONDIH,VII1_1,VII1_2,VII2_1,VII2_2,VII2_3,VII2_4,TIPO_HOGAR,MATERIAL_TECHUMBRE,DENSIDAD_HOGAR,CONDICION_DE_HABITABILIDAD
TQRMNOSQTHJNKPCDEGKDB00862174,2024,2,1,1,43,N,14,116,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,2,2,0,2,0,1,,2,,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,3,1,2,320000,2,2,2,,3,3,"106666,67",2,2,2,,2,3,204,2,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOPWTHMOKRCDEGKDB00805017,2024,2,1,1,43,N,14,141,1,,4,1,,4,1,1,1,,1,1,1,1,2,2,2,4,1,2,0,1,1,1,2,0,2,0,6,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,900000,7,8,7,,8,9,900000,10,10,10,,10,10,202,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOPWWHMOKRCDEGKDB00799893,2024,2,1,1,43,N,14,94,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,1,2,0,2,0,2,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,600000,5,5,5,,6,6,200000,4,4,4,,5,5,107,2,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOSWUHLOKQCDEGKDB00805018,2024,2,1,1,43,N,14,189,1,,2,1,,4,1,1,1,,1,1,1,1,2,2,2,2,2,2,0,2,2,2,0,0,0,0,2,,2,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,0,4,0,12,12,12,,12,12,0,12,12,12,,12,12,0,1,0,2,3,0,0,Nuclear,Material durable,Alto,buena
TQRMNOPPSHJMKRCDEGKDB00862175,2024,2,1,1,43,N,14,126,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,1,2,0,2,0,1,,2,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,0,12,12,12,,12,12,0,12,12,12,,12,12,0,1,2,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNORUUHKOKSCDEGKDB00859017,2024,2,1,1,43,N,14,166,1,,2,2,,4,1,1,1,,1,1,1,1,2,2,2,2,2,2,0,2,2,2,0,0,0,0,2,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,320000,2,2,2,,3,3,80000,1,1,1,,1,2,191,2,0,98,0,0,0,Nuclear,Material durable,Alto,saludables
TQRMNOQPTHLLKRCDEGKDB00805019,2024,2,1,1,43,N,14,175,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,3,2,0,2,2,2,0,0,0,0,1,,2,,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,1,7,842000,7,7,7,,8,8,105250,2,2,2,,2,2,343,2,0,98,0,0,0,Extendido,Material durable,Alto,buena
TQSMNOSRXHLLKRCDEGKDB00862176,2024,2,1,1,43,N,14,155,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,2,2,2,0,0,0,0,6,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,1000000,8,8,8,,8,9,"333333,33",7,7,7,,8,8,471,1,2,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOSRTHLMKNCDEIOAH00808164,2024,2,1,1,43,N,38,127,1,,2,1,,4,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,2,2,2,0,2,0,6,,1,,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,3,0,3,850000,7,7,7,,8,8,"283333,33",6,6,6,,7,6,181,1,0,2,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOQWVHLNKPCDEIOAH00808166,2024,2,1,1,43,N,38,115,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,1,2,0,1,1,2,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,12,12,12,,12,12,0,12,12,12,,12,12,0,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOPSWHJNKSCDEOHCH00862177,2024,2,1,1,44,N,91,116,2,,2,1,,2,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,2,2,2,0,2,0,1,,1,,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,480000,4,4,3,,4,4,480000,8,9,8,,9,8,115,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNORTVHJNKSCDEOHCH00862178,2024,2,1,1,44,N,91,99,1,,2,1,,4,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,2,2,2,0,2,0,6,,1,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,180000,1,1,1,,1,1,180000,4,4,3,,4,3,97,97,0,97,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOPTQHKMKUCDEOHCH00858587,2024,2,1,1,44,N,91,190,1,,4,1,,1,1,1,1,,1,1,1,1,2,2,2,4,3,2,0,1,1,1,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,1,3,580000,5,5,4,,5,5,145000,3,3,2,,3,3,190,1,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOQTRHKMLLCDEOHCH00858878,2024,2,1,1,44,N,91,80,2,,1,1,,2,1,1,1,,1,1,1,1,2,2,2,1,1,2,0,1,2,2,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1250000,9,9,8,,9,9,625000,9,10,9,,10,9,84,1,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOSXTHJLLNCDEGOIH00862179,2024,2,1,1,40,N,18,250,1,,2,1,,1,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,2,2,2,0,2,0,3,,2,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,650000,6,6,6,,6,6,650000,9,10,10,,10,10,260,96,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNORVVHMOKTCDEGOIH00800288,2024,2,1,1,40,N,18,250,1,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,3,2,0,1,1,1,2,0,2,0,1,,1,,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,4,0,4,824000,7,7,8,,8,8,206000,5,5,6,,5,6,257,1,2,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNORRUHMMKUCDEGOIH00800289,2024,2,1,1,40,N,18,246,1,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,3,2,0,1,1,1,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,670000,6,6,6,,6,7,"223333,33",5,5,7,,5,7,263,1,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOQXPHJOLPCDEGOIH00862180,2024,2,1,1,40,N,18,345,1,,3,2,,1,1,1,1,,1,1,1,2,2,2,2,3,2,2,0,1,2,2,2,0,2,0,1,,2,,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,626000,5,6,6,,6,6,313000,7,7,8,,7,8,355,1,0,98,0,0,0,Nuclear,Material durable,Bajo,saludables
TQRMNOQPWHKLKMCDEGKDB00858770,2024,2,1,1,43,N,14,166,1,,4,1,,4,1,1,1,,1,1,1,1,2,2,2,4,1,2,0,1,1,2,2,0,2,0,3,,2,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,12,12,12,,12,12,0,12,12,12,,12,12,0,1,0,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOPUQHLOKOCDEFMDB00803962,2024,2,1,1,43,N,6,122,1,,5,1,,2,1,1,1,,1,1,1,1,2,2,2,5,2,2,0,1,1,2,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,12,12,12,,12,12,0,12,12,12,,12,12,0,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOQRQHJNLOCDEIGED00862290,2024,2,1,1,43,N,30,80,1,,3,1,,1,2,1,1,,1,1,1,1,2,2,2,3,1,2,0,1,2,2,2,0,2,0,6,,1,,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,0,1,80000,1,1,1,,1,1,80000,1,1,1,,1,1,85,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOQTQHMMKOCDEHLEH00800886,2024,2,1,1,40,N,25,182,1,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,1,2,0,1,1,2,2,0,2,0,8,,2,,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,85000,1,1,1,,1,1,85000,1,1,2,,2,1,174,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNORQRHJNLTCDEGGFB00862291,2024,2,1,1,42,S,10,398,1,,4,1,,1,1,1,1,,1,1,1,1,2,2,2,4,3,2,0,1,1,2,2,0,2,0,8,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,536000,5,5,5,4,,5,134000,3,3,3,3,,3,486,2,1,3,4,0,0,Nuclear,Material durable,Medio,buena
TQRMNOPPTHLNLPCDEFNFF00804145,2024,2,1,1,41,N,7,229,1,,3,1,,4,1,1,1,,1,1,1,2,2,2,2,3,1,2,0,1,2,2,2,0,2,0,1,,2,,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,310000,2,2,3,,3,3,310000,7,7,8,,7,8,336,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,saludables
TQRMNOYWUHKOKUCDEGPDJ00859060,2024,2,1,1,40,N,19,414,1,,3,1,,4,2,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,2,2,0,2,0,1,,2,,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,3,0,3,336000,2,3,3,,3,3,112000,2,2,3,,2,2,410,2,3,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOQWWHKMLNCDEGPDJ00858934,2024,2,1,1,40,N,19,148,1,,3,1,,4,1,1,1,,1,1,1,2,1,2,2,3,2,2,0,1,1,1,2,0,2,0,1,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,5,2,3,570000,5,5,5,,5,6,114000,2,2,3,,2,3,149,1,0,98,0,0,0,Extendido,Material durable,Alto,saludables
TQRMNORXYHKOLPCDEGPDJ00862292,2024,2,1,1,40,N,19,233,1,,3,2,,4,2,1,1,,1,1,1,1,2,1,2,3,2,2,0,1,2,2,2,0,2,0,1,,2,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,4,0,4,240000,2,2,2,,2,2,60000,1,1,1,,1,1,232,1,0,98,0,0,0,Nuclear,Material durable,Alto,saludables
TQRMNOQYPHLNLOCDEGPDJ00805523,2024,2,2,1,40,N,19,195,1,,5,2,,4,2,1,1,,1,1,1,1,2,2,2,3,3,2,0,1,1,2,2,0,2,0,4,,2,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,5,0,5,562000,5,5,5,,5,6,112400,2,2,3,,2,2,193,1,4,5,0,0,0,Extendido,Material durable,Medio,saludables
TQRMNORUTHJOKPCDEIMBF00862293,2024,2,1,1,43,N,36,142,1,,2,1,,1,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,1,2,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,0,2,300000,2,2,2,,2,2,150000,3,3,3,,3,2,198,1,2,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOQSUHMMKSCDEIMBF00802828,2024,2,1,1,43,N,36,163,1,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,3,2,0,1,1,1,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,4,0,4,2300000,10,10,10,,10,10,575000,9,9,9,,9,9,279,1,2,96,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOSXVHJMKRCDEIMBF00862294,2024,2,1,1,43,N,36,171,1,,2,1,,1,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,1,1,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,0,12,12,12,,12,12,0,12,12,12,,12,12,0,2,0,1,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOTTXHJMKRCDEIMBF00862295,2024,2,1,1,43,N,36,170,1,,3,1,,2,2,1,1,,1,1,1,1,2,1,2,3,1,2,0,1,2,1,2,0,2,0,1,,1,,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,408000,3,3,3,,4,4,204000,4,5,4,,5,4,246,1,0,2,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOPPRHMMKTCDEIMBF00802829,2024,2,1,1,43,N,36,172,1,,3,1,,2,1,1,1,,1,1,1,1,2,1,2,3,3,2,0,1,1,1,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,2,410000,3,3,3,,4,4,205000,4,5,4,,5,4,215,1,2,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOQTTHMOKPCDEGJBF00799738,2024,2,1,1,43,S,13,728,1,,4,1,,2,1,1,1,,1,1,1,2,2,2,2,4,2,1,1,1,2,2,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,1150000,8,9,9,8,,9,"383333,33",8,8,7,7,,7,791,2,0,1,0,0,0,Nuclear,Material durable,Bajo,saludables
TQRMNOSSVHMOKPCDEGJBF00799691,2024,2,1,1,43,S,13,744,1,,4,1,,1,1,1,1,,1,1,1,2,2,2,2,4,3,2,0,1,1,2,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,850000,7,7,7,7,,7,"283333,33",6,6,6,6,,6,835,1,0,98,0,0,0,Nuclear,Material durable,Bajo,saludables
TQRMNOQQPHJOKQCDEGJBF00862296,2024,2,1,1,43,S,13,695,1,,5,2,,2,1,1,1,,1,1,1,2,2,2,2,5,3,2,0,1,2,1,2,0,2,0,1,,2,,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,0,4,0,12,12,12,12,,12,0,12,12,12,12,,12,0,1,0,98,0,0,0,Nuclear,Material durable,Bajo,saludables
TQRMNOQTQHJMKSCDEGJBF00862297,2024,2,1,1,43,S,13,724,1,,3,1,,1,1,1,1,,1,1,1,2,2,2,2,3,3,2,0,1,2,1,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,5,2,3,2300000,10,10,10,10,,10,460000,8,9,8,8,,8,750,1,0,98,0,0,0,Extendido,Material durable,Alto,saludables
TQRMNORPVHMLKSCDEGJBF00799739,2024,2,1,1,43,S,13,785,1,,2,1,,1,1,1,1,,1,1,1,2,2,2,2,2,2,2,0,1,1,2,2,0,2,0,1,,1,,1,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,2,508892,4,5,4,4,,4,254446,6,6,5,6,,5,815,1,2,98,0,0,0,Nuclear,Material durable,Medio,saludables
TQRMNOPSSHJNLUCDEGJBF00862298,2024,2,1,1,43,S,13,673,1,,4,1,,2,1,1,1,,1,1,1,2,1,2,2,4,3,2,0,1,2,2,2,0,2,0,1,,2,,1,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,6,0,6,1210000,9,9,9,8,,9,"201666,67",4,5,4,4,,4,764,1,0,4,0,0,0,Extendido,Material durable,Alto,saludables
TQRMNOPTPHJNLUCDEGJBF00862299,2024,2,1,1,43,S,13,700,1,,4,1,,2,1,1,1,,1,1,1,2,2,2,2,4,3,2,0,1,1,1,2,0,2,0,1,,2,,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,4,0,4,1160000,8,9,9,8,,9,290000,6,7,6,6,,6,855,2,0,3,0,0,0,Nuclear,Material durable,Medio,saludables
TQRMNOUVXHJOLUCDEFKID00862181,2024,2,1,1,43,S,4,887,1,,2,2,,4,2,3,2,,1,1,2,3,1,2,1,2,2,2,0,1,2,2,2,0,2,0,2,,2,,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,1,3,195000,1,1,1,1,,1,48750,1,1,1,1,,1,1189,1,0,98,0,0,0,Nuclear,Material durable,Alto,insuficiente
TQRMNOVXQHMOMOCDEFKID00798569,2024,2,1,1,43,S,4,907,1,,1,1,,2,1,1,1,,1,1,1,1,2,2,2,1,1,2,0,1,1,1,2,0,2,0,1,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,12,12,12,12,,12,0,12,12,12,12,,12,0,2,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOYSPHMOMOCDEFKID00798570,2024,2,1,1,43,S,4,1095,1,,2,1,,2,1,1,1,,1,1,1,1,2,2,2,2,2,2,0,1,1,1,2,0,2,0,1,,2,,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,7,2,5,0,12,12,12,12,,12,0,12,12,12,12,,12,0,2,0,3,0,0,0,Extendido,Material durable,Alto,buena
TQRMNOPTVHKNKPCDEIHJF00858945,2024,2,1,1,44,N,31,80,2,,2,1,,4,1,1,1,,1,1,1,1,2,2,2,2,1,1,1,2,2,2,0,0,0,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,600000,5,5,4,,6,4,600000,9,9,9,,9,8,82,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOQUWHKNKPCDEIHJF00858946,2024,2,1,1,44,N,31,95,1,,4,1,,4,1,1,1,,1,1,1,1,2,2,2,4,2,2,0,1,1,2,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,0,2,6250000,10,10,10,,10,10,3125000,10,10,10,,10,10,108,2,0,1,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOVQSHMMKOCDEIHJF00801567,2024,2,1,1,44,N,31,215,2,,1,1,,4,1,1,1,,1,1,1,1,2,2,2,1,1,2,0,2,2,2,0,0,0,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,1,0,1,700000,6,6,5,,7,5,700000,9,10,9,,10,9,227,1,0,98,0,0,0,Unipersonal,Material durable,Medio,buena
TQRMNOVQTHMMKOCDEIHJF00801531,2024,2,2,1,44,N,31,233,2,,1,1,,4,1,1,1,,1,1,1,1,2,2,2,1,1,2,0,2,2,2,0,0,0,0,3,,1,,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,1900000,10,10,9,,10,10,"633333,33",9,10,9,,10,8,245,2,0,1,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNORYSHJLKNCDEIHJF00862182,2024,2,1,1,44,N,31,131,2,,2,1,,4,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,2,2,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0,2,710000,6,6,5,,7,5,355000,7,8,6,,8,6,126,1,2,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOQXRHKOKQCDEIHJF00858989,2024,2,1,1,44,N,31,196,2,,4,1,,4,1,1,1,,1,1,1,1,2,2,2,4,1,2,0,2,1,2,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1000000,8,8,7,,8,7,1000000,10,10,10,,10,10,223,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOQXUHKOKQCDEIHJF00858990,2024,2,1,1,44,N,31,138,1,,5,1,,1,1,1,1,,1,1,1,1,2,2,2,5,3,2,0,1,1,2,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,0,2,2550000,10,10,10,,10,10,1275000,10,10,10,,10,10,153,2,0,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNORQPHMOLMCDEFLID00798743,2024,2,1,1,43,S,5,289,1,,3,2,,4,2,1,1,,1,2,2,2,2,2,2,3,1,2,0,2,2,2,0,0,0,0,2,,2,,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,4,920000,7,8,8,7,,8,184000,4,4,3,4,,4,916,4,2,98,0,0,0,Extendido,Material durable,Alto,saludables
TQRMNOUQTHKOLQCDEFLID00858910,2024,2,1,1,43,S,5,364,2,,2,1,,4,1,1,1,,1,1,1,2,2,2,2,2,1,2,0,1,2,1,2,0,2,0,1,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,400000,3,3,3,3,,3,400000,8,8,7,8,,8,511,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,saludables
TQRMNOPVTHKMLRCDEGJBF00862183,2024,2,1,1,43,S,13,1112,1,,6,1,,1,1,1,1,,1,1,2,2,2,2,2,6,3,2,0,1,1,1,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,4,2080000,10,10,10,10,,10,416000,8,8,8,8,,8,1183,1,0,2,0,0,0,Extendido,Material durable,Bajo,saludables
TQRMNOSUTHMMMMCDEGJBF00799765,2024,2,1,1,43,S,13,712,1,,4,2,,2,1,1,1,,1,1,1,3,2,2,2,4,1,2,0,1,2,1,2,0,2,0,1,,1,,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,0,2,471000,4,4,4,4,,4,235500,5,5,5,5,,4,745,1,2,98,0,0,0,Nuclear,Material durable,Bajo,saludables
TQRMNOQWRHMLMNCDEGJBF00799766,2024,2,1,1,43,S,13,699,1,,1,1,,4,1,1,1,,1,1,1,2,2,2,2,1,1,2,0,1,2,2,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,0,1,430000,3,4,4,3,,3,430000,8,8,8,8,,8,712,1,0,98,0,0,0,Unipersonal,Material durable,Medio,saludables
TQRMNOQWSHMMLMCDEGIBJ00799517,2024,2,2,1,41,N,12,405,1,,4,1,,4,1,1,1,,1,1,1,1,1,2,2,4,1,2,0,1,1,2,2,0,2,0,6,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,0,2,480000,4,4,6,,4,4,240000,5,5,7,,6,6,406,2,0,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNORRYHJOLPCDEGIBJ00862184,2024,2,1,1,41,N,12,338,1,,2,2,,4,1,1,1,,1,1,1,1,1,1,2,2,2,2,0,1,2,2,2,0,1,2,2,,2,,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,506000,4,5,6,,5,5,"168666,67",3,4,5,,4,4,327,2,0,98,0,0,0,Nuclear,Material durable,Alto,saludables
TQRMNORVYHKOKQCDEFLID00858753,2024,2,1,1,43,S,5,198,1,,2,1,,4,1,1,1,,1,1,1,2,2,2,2,2,1,2,0,1,2,2,2,0,2,0,1,,2,,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,720000,6,7,6,6,,7,360000,7,8,7,7,,8,312,1,0,98,0,0,0,Nuclear,Material durable,Medio,saludables
TQRMNOQQSHJOKQCDEFLID00862185,2024,2,1,1,43,S,5,472,1,,3,1,,2,1,1,1,,1,1,1,1,2,2,2,3,3,2,0,1,1,1,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,460000,4,4,4,4,,4,115000,2,2,2,2,,2,732,1,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNORTQHJOKQCDEFLID00862186,2024,2,1,1,43,S,5,171,1,,2,1,,4,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,1,2,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,800000,7,7,7,6,,7,400000,8,8,7,8,,8,328,1,0,2,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOQTRHMOKTCDEFNFF00798975,2024,2,1,1,41,N,7,418,1,,4,1,,4,1,1,1,,1,1,1,1,2,2,2,4,2,2,0,1,2,2,2,0,2,0,1,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,0,12,12,12,,12,12,0,12,12,12,,12,12,0,2,3,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQSMNORTXHMOKQCDEGLDF00800025,2024,2,1,1,41,N,15,107,1,,1,1,,4,1,1,1,,1,1,1,1,2,2,2,1,1,2,0,2,1,2,2,0,2,0,6,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,100000,1,1,1,,1,1,100000,2,2,3,,2,2,104,1,0,98,0,0,0,Unipersonal,Material durable,Medio,buena
TQRMNOPTQHJLKNCDEHNHB00862300,2024,2,1,1,42,S,27,186,2,,2,1,,1,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,2,2,2,0,0,0,0,1,,1,,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,12,12,12,12,,12,0,12,12,12,12,,12,0,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
