CODUSU,ANO4,TRIMESTRE,NRO_HOGAR,REALIZADA,REGION,MAS_500,AGLOMERADO,PONDERA,IV1,IV1_ESP,IV2,IV3,IV3_ESP,IV4,IV5,IV6,IV7,IV7_ESP,IV8,IV9,IV10,IV11,IV12_1,IV12_2,IV12_3,II1,II2,II3,II3_1,II4_1,II4_2,II4_3,II5,II5_1,II6,II6_1,II7,II7_ESP,II8,II8_ESP,II9,V1,V2,V21,V22,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19_A,V19_B,IX_TOT,IX_MEN10,IX_MAYEQ10,ITF,DECIFR,IDECIFR,RDECIFR,GDECIFR,PDECIFR,ADECIFR,IPCF,DECCFR,IDECCFR,RDECCFR,GDECCFR,PDECCFR,ADECCFR,PONDIH,VII1_1,VII1_2,VII2_1,VII2_2,VII2_3,VII2_4,TIPO_HOGAR,MATERIAL_TECHUMBRE,DENSIDAD_HOGAR,CONDICION_DE_HABITABILIDAD
TQRMNOUYQHLMKTCDEIMBF00808136,2023,3,1,1,43,N,36,289,2.0,,2.0,1.0,,9.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,0,2,420000,8,8.0,8,,8.0,8,210000,8,9.0,8,,9.0,8,363,1,0,98,0,0,0,Nuclear,No aplica,Medio,buena
TQRMNOQRQHKMLOCDEIMBF00792587,2023,3,1,1,43,N,36,148,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,3.0,,2.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,218000,4,5.0,5,,5.0,5,"72666,67",3,4.0,3,,4.0,3,165,2,0,1,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOSPYHLMLPCDEIMBF00808144,2023,3,1,1,43,N,36,185,1.0,,1.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,56000,1,1.0,1,,1.0,1,56000,2,3.0,2,,3.0,2,191,1,0,98,0,0,0,Unipersonal,Material durable,Medio,buena
TQRMNOSQVHLNLQCDEIMBF00808145,2023,3,1,1,43,N,36,193,1.0,,3.0,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,290000,6,6.0,6,,6.0,6,145000,7,7.0,7,,7.0,7,277,1,0,98,0,0,0,Nuclear,Material durable,Bajo,saludables
TQRMNORPSHMMKTCDEFOCD00809506,2023,3,1,1,41,N,8,329,1.0,,4.0,1.0,,5.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,180000,3,4.0,4,,4.0,6,180000,8,8.0,9,,8.0,10,414,1,0,98,0,0,0,Unipersonal,Material precario,Bajo,buena
TQRMNOPSUHLOKQCDEGIBJ00804795,2023,3,1,1,41,N,12,440,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,,2.0,,1.0,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,3,1,2,122672,2,2.0,3,,2.0,2,"40890,67",2,2.0,2,,2.0,2,445,2,0,1,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNORSTHKMQUCDEIJAH00791546,2023,3,1,1,1,S,33,4325,1.0,,3.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,9,3,6,335000,6,,6,6.0,,6,"37222,22",1,,1,1.0,,2,8472,1,2,98,0,0,0,Extendido,Material durable,Alto,buena
TQRMNOTSPHKMQUCDEIJAH00791559,2023,3,1,1,1,S,33,1664,1.0,,3.0,1.0,,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,300000,6,,5,6.0,,6,300000,10,,9,9.0,,10,2068,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOTSSHKMQUCDEIJAH00791565,2023,3,1,1,1,S,33,4661,1.0,,5.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,0,4,400000,7,,7,7.0,,7,100000,5,,4,5.0,,5,7439,1,2,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOTYRHLMRRCDEIJAH00812816,2023,3,1,1,1,S,33,1983,1.0,,2.0,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,0,3,302800,6,,6,6.0,,6,"100933,33",5,,5,5.0,,5,4664,2,0,1,3,0,0,Nuclear,Material durable,Alto,buena
TQRMNOPYPHLOSLCDEIJAH00812817,2023,3,1,1,1,S,33,1779,2.0,,4.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,8.0,,1.0,,1.0,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,4,0,4,0,12,,12,12.0,,12,0,12,,12,12.0,,12,0,1,2,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOPVWHMOSLCDEIJAH00812818,2023,3,1,1,1,S,33,1596,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,7.0,,1.0,,1.0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,213000,4,,4,4.0,,4,71000,3,,3,3.0,,4,2890,1,3,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNORPRHLMSMCDEIJAH00807536,2023,3,1,1,1,S,33,2194,1.0,,3.0,1.0,,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,88000,1,,1,1.0,,1,88000,4,,4,4.0,,5,2402,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOTSUHMNSMCDEIJAH00812819,2023,3,1,1,1,S,33,615,1.0,,4.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,0,2,262000,5,,5,5.0,,5,131000,6,,6,6.0,,7,914,1,2,98,0,0,0,Nuclear,Material durable,Bajo,saludables
TQRMNOSQVHMLSNCDEIJAH00812820,2023,3,1,1,1,S,33,7236,2.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,0,1,0,12,,12,12.0,,12,0,12,,12,12.0,,12,0,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNORWYHKLNSCDEIJAH00791830,2023,3,1,1,1,S,33,1321,1.0,,4.0,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,0,3,0,12,,12,12.0,,12,0,12,,12,12.0,,12,0,2,3,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOTWQHLMNSCDEIJAH00807120,2023,3,1,1,1,S,33,920,1.0,,4.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,160000,3,,2,3.0,,3,80000,4,,4,4.0,,4,1249,1,0,2,0,0,0,Nuclear,Material durable,Bajo,saludables
TQRMNOTWRHLMNSCDEIJAH00807121,2023,3,1,1,1,S,33,1342,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,80000,1,,1,1.0,,1,80000,4,,4,4.0,,4,1683,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOQVRHJOKNCDEFJAH00781950,2023,3,1,1,43,N,3,301,1.0,,5.0,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,0,1,0,12,12.0,12,,12.0,12,0,12,12.0,12,,12.0,12,0,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOPRRHMMKNCDEFJAH00808792,2023,3,1,1,43,N,3,247,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,12,12.0,12,,12.0,12,0,12,12.0,12,,12.0,12,0,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOPRRHJMLOCDEFMDB00782469,2023,3,2,1,43,N,6,190,1.0,,2.0,1.0,,9.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,0,12,12.0,12,,12.0,12,0,12,12.0,12,,12.0,12,0,1,0,98,0,0,0,Nuclear,No aplica,Alto,buena
TQRMNORVVHMMLOCDEFMDB00809289,2023,3,1,1,43,N,6,274,1.0,,4.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,0,12,12.0,12,,12.0,12,0,12,12.0,12,,12.0,12,0,96,0,1,0,0,0,Nuclear,Material durable,Bajo,saludables
TQRMNOPRYHMMLPCDEFMDB00809290,2023,3,1,1,43,N,6,186,1.0,,3.0,1.0,,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,3,0,3,810000,10,10.0,10,,10.0,10,270000,9,9.0,9,,9.0,9,585,1,0,2,3,0,0,Nuclear,Material durable,Medio,buena
TQRMNOPYQHMMLPCDEFMDB00809291,2023,3,1,1,43,N,6,227,1.0,,3.0,2.0,,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,2.0,,1.0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,73000,1,1.0,1,,1.0,1,73000,3,4.0,3,,4.0,3,287,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,saludables
TQRMNOSSPHMOLQCDEFMDB00809292,2023,3,1,1,43,N,6,183,1.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,12,12.0,12,,12.0,12,0,12,12.0,12,,12.0,12,0,1,0,2,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOPUUHLLLPCDEFMDB00809293,2023,3,1,1,43,N,6,185,1.0,,4.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,4,0,4,750000,10,10.0,10,,10.0,9,187500,8,8.0,8,,8.0,8,319,2,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNORPTHLLLPCDEFMDB00803954,2023,3,1,1,43,N,6,316,1.0,,2.0,2.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,0,2,235000,5,5.0,5,,5.0,4,117500,6,6.0,6,,6.0,5,455,1,0,98,0,0,0,Nuclear,Material durable,Medio,saludables
TQRMNOPYXHLMLQCDEFMDB00803961,2023,3,1,1,43,N,6,164,1.0,,5.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,338000,6,7.0,7,,7.0,6,"112666,67",6,6.0,5,,6.0,5,370,2,1,3,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOQWWHLMLQCDEFMDB00804072,2023,3,2,1,43,N,6,219,1.0,,1.0,2.0,,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,5,2,3,0,12,12.0,12,,12.0,12,0,12,12.0,12,,12.0,12,0,2,1,98,0,0,0,Extendido,Material durable,Alto,saludables
TQRMNOTTWHJNLQCDEFMDB00782463,2023,3,1,1,43,N,6,408,1.0,,2.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,595000,9,9.0,9,,9.0,8,"198333,33",8,8.0,8,,8.0,8,714,1,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOPPQHMOKRCDEGLDF00810326,2023,3,1,1,41,N,15,126,1.0,,2.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,3,0,3,365000,7,7.0,8,,7.0,8,"121666,67",6,6.0,8,,6.0,8,136,2,0,1,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOQQWHMOKRCDEGLDF00810327,2023,3,1,1,41,N,15,141,1.0,,4.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,0,2,225000,4,5.0,6,,5.0,6,112500,6,6.0,7,,6.0,8,152,1,0,2,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOPVSHLOSTCDEIJAH00807246,2023,3,1,1,1,S,33,3318,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,4.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,40000,1,,1,1.0,,1,40000,2,,2,2.0,,2,3214,1,0,98,0,0,0,Unipersonal,Material durable,Medio,buena
TQRMNOQTUHMOSPCDEIJAH00812826,2023,3,1,1,1,S,33,5157,1.0,,2.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,3,242000,5,,4,5.0,,5,"40333,33",2,,2,2.0,,2,7328,1,0,2,0,0,0,Extendido,Material durable,Alto,saludables
TQRMNORUUHJMSTCDEIJAH00812827,2023,3,1,1,1,S,33,3319,1.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,4,2,2,350000,7,,6,7.0,,7,87500,4,,4,4.0,,4,5149,2,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOTQUHJMSTCDEIJAH00812828,2023,3,1,1,1,S,33,2466,1.0,,2.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,380000,7,,7,7.0,,7,"126666,67",6,,6,6.0,,7,4565,2,0,1,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOQRWHMMSSCDEIJAH00812829,2023,3,1,1,1,S,33,931,2.0,,2.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,394360,7,,7,7.0,,7,"131453,33",6,,6,6.0,,7,2073,1,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNORWVHMMSSCDEIJAH00812830,2023,3,1,1,1,S,33,1258,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,,1.0,,1.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,1,3,242000,5,,4,5.0,,5,60500,3,,3,3.0,,3,2317,2,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOSRPHMMSUCDEIJAH00812831,2023,3,1,1,1,S,33,814,1.0,,4.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,0,12,,12,12.0,,12,0,12,,12,12.0,,12,0,1,0,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOPWPHKORSCDEIJAH00791773,2023,3,1,1,1,S,33,1984,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,2.0,,2.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,3,1,2,294500,6,,5,6.0,,6,"98166,67",5,,4,5.0,,5,3708,1,2,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOQVTHKMRLCDEIJAH00791766,2023,3,1,1,1,S,33,660,1.0,,3.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,1,3,180000,3,,3,3.0,,3,45000,2,,2,2.0,,2,999,1,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOSYUHKMRLCDEIJAH00812821,2023,3,1,1,1,S,33,545,1.0,,3.0,2.0,,4.0,2.0,1.0,2.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,,2.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,130000,2,,2,2.0,,2,"43333,33",2,,2,2.0,,2,1148,1,0,98,0,0,0,Nuclear,Material durable,Medio,saludables
TQRMNOQQRHJOSQCDEIJAH00785827,2023,3,1,1,1,S,33,2821,1.0,,5.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,4,0,4,100000,2,,1,1.0,,2,25000,1,,1,1.0,,1,4659,2,0,1,3,4,0,Nuclear,Material durable,Bajo,buena
TQRMNOSVWHKLRNCDEIJAH00791918,2023,3,1,1,1,S,33,3738,1.0,,4.0,1.0,,9.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,8.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,300000,6,,5,6.0,,6,300000,10,,9,10.0,,10,5296,1,0,98,0,0,0,Unipersonal,No aplica,Bajo,buena
TQRMNOUQSHKLRNCDEIJAH00792355,2023,3,1,1,1,S,33,2937,2.0,,2.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,220000,4,,4,4.0,,4,110000,5,,5,5.0,,6,5061,1,2,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOPQWHKMLRCDEIKAH00792502,2023,3,1,1,43,S,34,530,1.0,,2.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,0,12,12.0,12,12.0,,12,0,12,12.0,12,12.0,,12,0,1,2,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOPWPHJMLPCDEIKAH00792425,2023,3,1,1,43,S,34,473,2.0,,2.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,8.0,,1.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,0,12,12.0,12,12.0,,12,0,12,12.0,12,12.0,,12,0,1,2,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNORTPHJMLPCDEIKAH00786635,2023,3,1,1,43,S,34,473,1.0,,3.0,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,167500,3,3.0,3,3.0,,4,83750,4,4.0,4,4.0,,4,841,2,0,97,0,0,0,Nuclear,Material durable,Bajo,buena
