"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"REALIZADA";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4"
"TQRMNOSSRHKNOMCDEIIAD00861126";2024;2;1;1;1;"S";32;2081;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;5;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;680000;"6";"";"5";"6";"";"4";680000;"9";"";"9";"9";"";"8";2676;1;0;98;0;0;0
"TQRMNOSTPHMLKOCDEHGHJ00865957";2024;2;1;1;44;"N";20;131;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;400000;"3";"3";"2";"";"3";"2";400000;"8";"8";"7";"";"8";"7";184;1;0;98;0;0;0
"TQRMNOQQTHKMKMCDEGOIH00861424";2024;2;1;1;40;"N";18;60;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;2;2;0;2;520000;"4";"5";"5";"";"5";"5";260000;"6";"6";"8";"";"6";"7";59;2;0;1;0;0;0
"TQRMNOSQRHKMKMCDEGOIH00861140";2024;2;1;1;40;"N";18;55;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;4;0;4;676000;"6";"6";"7";"";"6";"7";169000;"3";"4";"5";"";"4";"5";58;1;0;98;0;0;0
"TQRMNOURPHJOKMCDEHPJB00865958";2024;2;1;1;40;"S";29;686;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;6;3;3;1800000;"10";"10";"10";"10";"";"10";300000;"7";"7";"8";"6";"";"8";750;2;0;98;0;0;0
"TQSMNORPRHMOKMCDEHPJB00806548";2024;2;1;1;40;"S";29;523;2;"";2;1;"";4;2;1;1;"";1;1;1;2;1;2;1;2;2;2;0;1;1;2;2;0;2;0;2;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;2;98;0;0;0
"TQRMNORXPHJOKNCDEHPJB00865959";2024;2;1;1;40;"S";29;315;1;"";5;1;"";4;2;1;1;"";1;1;1;1;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;0;3;4;0;0
"TQRMNOPQVHMMONCDEIJAH00802387";2024;2;1;1;1;"S";33;1764;1;"";2;2;"";2;2;1;1;"";1;1;1;1;2;2;2;2;1;2;0;2;1;2;2;0;2;0;3;"";2;"";1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;0;2;270000;"2";"";"2";"2";"";"2";135000;"3";"";"3";"3";"";"3";2790;1;0;98;0;0;0
"TQRMNOPQWHMMONCDEIJAH00802407";2024;2;1;1;1;"S";33;2685;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNOTQVHLMRUCDEIJAH00807412";2024;2;1;1;1;"S";33;1665;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;0;2;326000;"2";"";"2";"2";"";"3";163000;"3";"";"3";"3";"";"4";1956;1;3;98;0;0;0
"TQRMNOSPYHMNKMCDEFIAH00798313";2024;2;1;1;43;"S";2;968;1;"";4;1;"";4;1;1;1;"";1;1;1;2;2;2;2;4;1;1;1;1;1;1;2;0;2;0;1;"";1;"";1;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2;2;2;2;2;1;0;1;180000;"1";"1";"1";"1";"";"1";180000;"4";"4";"3";"4";"";"4";983;1;0;98;0;0;0
"TQRMNOQWYHJOKPCDEFLID00866054";2024;2;1;1;43;"S";5;244;1;"";1;2;"";1;1;1;1;"";1;1;1;2;2;2;2;2;2;2;0;1;1;1;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;0;98;0;0;0
"TQRMNORVVHKOKQCDEFLID00857969";2024;2;1;1;43;"S";5;223;1;"";3;1;"";5;1;1;1;"";1;2;1;3;2;1;2;3;2;1;1;2;2;2;0;0;0;0;2;"";1;"";2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;240000;"2";"2";"2";"2";"";"1";120000;"2";"2";"2";"2";"";"2";417;1;0;98;0;0;0
"TQRMNORWWHKOKQCDEFLID00857970";2024;2;1;1;43;"S";5;451;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;500000;"4";"4";"4";"4";"";"5";125000;"2";"2";"2";"2";"";"2";501;1;0;2;0;0;0
"TQRMNOPXYHJOKRCDEFLID00866055";2024;2;1;1;43;"S";5;367;1;"";2;1;"";4;1;1;1;"";1;1;1;2;1;2;2;2;2;2;0;1;2;2;2;0;2;0;7;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;4;1;3;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;0;3;0;0;0
"TQRMNOQYWHJOKRCDEFLID00866056";2024;2;1;1;43;"S";5;412;1;"";5;1;"";2;1;1;1;"";1;1;1;2;2;2;2;5;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;2;5;889000;"7";"8";"7";"7";"";"8";127000;"2";"2";"2";"2";"";"2";786;2;0;1;0;0;0
"TQRMNORRQHMMKQCDEFLID00798725";2024;2;1;1;43;"S";5;317;1;"";4;1;"";3;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;97;0;98;0;0;0
"TQRMNOPVYHKMKSCDEFLID00857842";2024;2;1;1;43;"S";5;393;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;3;0;0;0
"TQRMNOSVTHKMKSCDEFLID00858015";2024;2;1;1;43;"S";5;374;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;0;1;400000;"3";"3";"3";"3";"";"3";400000;"8";"8";"7";"8";"";"8";559;1;0;98;0;0;0
"TQRMNOPPYHJMKQCDEGGFB00866057";2024;2;1;1;42;"S";10;571;1;"";4;2;"";1;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;2;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;6;1;5;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;2;3;0;0
"TQRMNOQTSHJMKRCDEGGFB00866058";2024;2;1;1;42;"S";10;606;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;"";4;"electricidad";1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;3;1;2;850000;"7";"7";"8";"7";"";"8";283333,33;"6";"6";"7";"6";"";"7";768;2;0;1;0;0;0
"TQRMNOQUVHMNKMCDEGKDB00799942";2024;2;1;1;43;"N";14;98;1;"";3;2;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;2;2;2;0;0;0;0;6;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;6;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;2;0;98;0;0;0
"TQSMNOQVXHMNKMCDEGKDB00799867";2024;2;1;1;43;"N";14;97;1;"";1;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0
"TQRMNOQVXHMNKMCDEGKDB00799866";2024;2;1;1;43;"N";14;101;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;500000;"4";"4";"4";"";"5";"5";500000;"8";"9";"8";"";"9";"10";127;1;0;98;0;0;0
"TQRMNORSPHKMKPCDEGKDB00857334";2024;2;1;1;43;"N";14;87;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;490000;"4";"4";"4";"";"4";"5";245000;"5";"6";"5";"";"6";"6";165;2;0;98;0;0;0
"TQRMNOQPQHMOKQCDEGKDB00799930";2024;2;1;1;43;"N";14;122;6;"casilla";2;2;"";4;2;1;1;"";1;1;1;1;2;2;2;2;2;2;0;2;2;2;0;0;0;0;2;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;600000;"5";"5";"5";"";"6";"6";150000;"3";"3";"3";"";"3";"4";161;2;0;98;0;0;0
"TQTMNOSRXHLLKRCDEGKDB00866059";2024;2;1;1;43;"N";14;177;1;"";3;1;"";5;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;7;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;700000;"6";"6";"6";"";"7";"7";350000;"7";"7";"7";"";"8";"8";317;1;0;98;0;0;0
"TQRMNOQSWHLMKRCDEFNFF00809312";2024;2;1;1;41;"N";7;241;1;"";6;1;"";4;1;1;1;"";1;1;1;2;2;2;2;6;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;500000;"4";"4";"6";"";"5";"5";250000;"6";"6";"7";"";"6";"7";364;1;0;2;0;0;0
"TQRMNOQVVHLMKSCDEFNFF00804222";2024;2;1;1;41;"N";7;225;2;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;2;0;1;0;0;0
"TQRMNOQUVHKLSPCDEIJAH00866154";2024;2;1;1;1;"S";33;2527;1;"";6;1;"";3;1;1;1;"";1;1;1;1;2;1;2;6;3;1;1;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;1;2;2;2;2;4;0;4;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;2;0;1;3;4;0
"TQRMNORVRHKLSRCDEIJAH00858396";2024;2;1;1;1;"S";33;2672;1;"";3;1;"";3;1;1;2;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNOPTVHJMTRCDEIJAH00866155";2024;2;1;1;1;"S";33;1300;1;"";3;2;"";4;2;1;2;"";1;1;1;3;2;1;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;4;0;4;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;2;3;4;0;0
"TQRMNOPTWHJMTRCDEIJAH00866156";2024;2;1;1;1;"S";33;1526;1;"";5;1;"";2;1;1;2;"";1;1;1;1;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;6;0;6;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;2;0;98;0;0;0
"TQRMNORSXHJMLRCDEFKID00866157";2024;2;1;1;43;"S";4;571;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;920000;"7";"8";"8";"7";"";"7";460000;"8";"9";"8";"8";"";"8";792;1;0;98;0;0;0
"TQRMNOUURHJMLRCDEFKID00866158";2024;2;1;1;43;"S";4;555;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;250000;"2";"2";"2";"2";"";"2";250000;"5";"6";"5";"5";"";"5";659;1;0;98;0;0;0
"TQRMNORVYHLMLNCDEHGHJ00805697";2024;2;1;1;44;"N";20;157;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;2;98;0;0;0
"TQRMNOPPVHMNLNCDEHGHJ00800492";2024;2;1;1;44;"N";20;141;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;1;1;1;2;2;2;0;2;0;8;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;680000;"6";"6";"5";"";"6";"5";680000;"9";"10";"9";"";"10";"10";143;1;0;98;0;0;0
"TQRMNORTYHJMLNCDEHGHJ00866159";2024;2;1;1;44;"N";20;90;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;1;2;2;1;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;1;0;1;900000;"7";"8";"7";"";"8";"7";900000;"10";"10";"10";"";"10";"10";110;1;0;98;0;0;0
"TQRMNOQUSHMOLPCDEHPJB00801311";2024;2;1;1;40;"S";29;629;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;2;"";2;"";1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;611000;"5";"6";"6";"5";"";"6";305500;"7";"7";"8";"7";"";"8";728;1;0;98;0;0;0
"TQRMNOSSTHLMLNCDEHPJB00806541";2024;2;1;1;40;"S";29;287;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;8;"";1;"";1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;630000;"5";"6";"6";"5";"";"6";315000;"7";"7";"8";"7";"";"8";349;1;0;98;0;0;0
"TQRMNOSSWHLMLNCDEHPJB00806542";2024;2;1;1;40;"S";29;399;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;6;2;4;710000;"6";"6";"7";"6";"";"7";118333,33;"2";"2";"3";"2";"";"3";481;1;0;3;4;0;0
"TQRMNOSTYHJMKNCDEFKID00866160";2024;2;1;1;43;"S";4;778;1;"";2;1;"";2;1;1;1;"";1;1;1;2;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;2;0;0;0
"TQRMNOQPXHKOKOCDEFKID00857818";2024;2;1;1;43;"S";4;1355;1;"";1;1;"";2;1;1;1;"";1;1;2;3;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3;"";4;"ELECTRICO";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;250000;"2";"2";"2";"2";"";"2";250000;"6";"6";"5";"5";"";"5";1970;1;0;98;0;0;0
"TQRMNORPUHJNLUCDEGJBF00866161";2024;2;1;1;43;"S";13;670;1;"";3;2;"";2;2;1;1;"";1;1;1;3;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;3;1;2;548000;"5";"5";"5";"5";"";"5";182666,67;"4";"4";"3";"4";"";"3";730;1;0;98;0;0;0
"TQSMNOSWRHKOLOCDEGIBJ00857815";2024;2;1;1;41;"N";12;246;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;475000;"4";"4";"5";"";"4";"4";237500;"5";"5";"7";"";"6";"6";248;1;2;98;0;0;0
"TQRMNOSYWHLOLMCDEFMDB00804057";2024;2;1;1;43;"N";6;134;1;"";3;2;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;100000;"1";"1";"1";"";"1";"1";100000;"2";"2";"1";"";"2";"1";170;1;0;98;0;0;0
"TQRMNOTRVHLOLNCDEFMDB00803958";2024;2;2;1;43;"N";6;230;1;"";5;2;"";4;2;1;1;"";1;1;1;3;2;2;2;5;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;"0";"0";"0";"";"0";"0";0;"0";"0";"0";"";"0";"0";331;1;0;98;0;0;0
"TQRMNORUWHJOLPCDEFMDB00866162";2024;2;1;1;43;"N";6;149;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;800000;"7";"7";"7";"";"7";"6";266666,67;"6";"6";"5";"";"6";"5";228;1;2;3;0;0;0
"TQSMNORXQHKNLQCDEFMDB00861561";2024;2;1;1;43;"N";6;109;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;1;1;6;"";1;"";1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;2;0;98;0;0;0
"TQRMNOPTXHKKKUCDEFMDB00866163";2024;2;1;1;43;"N";6;166;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;1;1;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0
"TQRMNORWUHKMKRCDEFMDB00861562";2024;2;1;1;43;"N";6;167;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0
"TQRMNOPRXHMOLLCDEIMBF00802905";2024;2;1;1;43;"N";36;162;1;"";3;2;"";4;2;2;1;"";1;1;2;3;2;2;1;3;2;2;0;1;2;2;2;0;2;0;2;"";2;"";1;2;1;2;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;242000;"2";"2";"2";"";"2";"2";121000;"2";"2";"2";"";"3";"2";131;1;0;98;0;0;0
"TQRMNOSXSHMOLLCDEIMBF00808142";2024;2;1;1;43;"N";36;171;1;"";2;2;"";2;1;1;1;"";1;1;2;2;2;2;2;2;1;2;0;1;1;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;230000;"1";"1";"1";"";"2";"2";230000;"5";"5";"4";"";"6";"5";177;1;0;98;0;0;0
"TQRMNOPWWHJMRTCDEIJAH00866278";2024;2;1;1;1;"S";33;2126;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;790000;"7";"";"6";"6";"";"7";395000;"8";"";"7";"7";"";"8";3704;1;2;98;0;0;0
"TQRMNORVWHJLRUCDEIJAH00866279";2024;2;1;1;1;"S";33;2021;1;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;5;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;800000;"7";"";"6";"7";"";"7";800000;"10";"";"10";"10";"";"10";2757;1;0;98;0;0;0
"TQRMNOSQXHJMTSCDEIJAH00866280";2024;2;1;1;1;"S";33;2021;1;"";2;1;"";4;1;1;2;"";1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;4;1;3;899000;"7";"";"7";"7";"";"7";224750;"5";"";"5";"5";"";"6";3164;2;0;1;0;0;0
"TQRMNOPYQHJOTUCDEIJAH00866281";2024;2;1;1;1;"S";33;3899;2;"";1;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;1;2;115000;"1";"";"1";"1";"";"1";38333,33;"1";"";"1";"1";"";"1";6074;2;0;98;0;0;0
"TQRMNOPXXHJNSPCDEIJAH00866282";2024;2;1;1;1;"S";33;2044;1;"";4;2;"";4;1;1;1;"";1;1;1;2;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;2;2;2;7;1;6;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;2;0;3;0;0;0
"TQRMNORVRHJNSPCDEIJAH00866283";2024;2;1;1;1;"S";33;1495;1;"";3;1;"";2;1;1;1;"";1;1;1;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;0;2;89000;"1";"";"1";"1";"";"1";44500;"1";"";"1";"1";"";"1";1783;2;0;1;0;0;0
"TQRMNORVRHKMSTCDEIJAH00858151";2024;2;1;1;1;"S";33;2933;2;"";4;1;"";2;1;1;1;"";1;1;1;1;2;1;2;4;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;1;870000;"7";"";"7";"7";"";"7";435000;"8";"";"8";"8";"";"8";3440;1;0;98;0;0;0
"TQRMNOPVPHJNOPCDEIJAH00862073";2024;2;4;1;1;"S";33;1339;1;"";99;1;"";2;1;1;1;"";1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"0";"";"0";"0";"";"0";0;"0";"";"0";"0";"";"0";1144;1;2;98;0;0;0
"TQRMNOQTSHJOPOCDEIJAH00866284";2024;2;1;1;1;"S";33;2893;1;"";3;1;"";2;2;1;1;"";1;1;1;3;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;2;3;4;5;0
"TQRMNOQWWHLMTSCDEIJAH00807310";2024;2;1;1;1;"S";33;1425;2;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;3;1;2;0;1;1;1;1;1;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;85000;"1";"";"1";"1";"";"1";85000;"1";"";"1";"1";"";"2";1775;1;0;98;0;0;0
